Wavelenght,1,2
5.0,0.0,0.0
15.0,0.0,0.0
25.0,0.0,0.0
35.0,0.0,0.0
45.0,0.0,0.0
55.0,0.0,0.0
65.0,0.0,0.0
75.0,0.0,0.0
85.0,0.0,0.0
95.0,0.0,0.0
105.0,0.0,0.0
115.0,0.0,0.0
125.0,0.0,0.0
135.0,0.0,0.0
145.0,0.0,0.0
155.0,0.0,0.0
165.0,0.0,0.0
175.0,0.0,0.0
185.0,0.0,0.0
195.0,0.0,0.0
205.0,0.0,0.0
215.0,0.0,0.0
225.0,0.0,0.0
235.0,0.0,0.0
245.0,0.0,0.0
255.0,0.0,0.0
265.0,0.0,0.0
275.0,0.0,0.0
285.0,0.0,0.0
295.0,0.0,0.0
305.0,0.0,0.0
315.0,0.0,0.0
325.0,0.0,0.0
335.0,0.0,0.0
345.0,0.0,0.0
355.0,0.0,0.0
365.0,0.0,0.0
375.0,0.0,0.0
385.0,0.0,0.0
395.0,0.0,0.0
405.0,0.0,0.0
415.0,0.0,0.0
425.0,0.0,0.0
435.0,0.0,0.0
445.0,0.0,0.0
455.0,0.0,0.0
465.0,0.0,0.0
475.0,0.0,0.0
485.0,0.0,0.0
495.0,0.0,0.0
505.0,0.0,0.0
515.0,0.0,0.0
525.0,0.0,0.0
535.0,0.0,0.0
545.0,0.0,0.0
555.0,0.0,0.013662001449096847
565.0,0.0,0.006317118773653579
575.0,0.0,0.0074567740871482255
585.0,0.0,0.0006552111197009221
595.0,0.0,0.008829044038592481
605.0,0.0,0.01574016189563366
615.0,0.0,0.010543044497626795
625.0,0.0,0.007170728870942819
635.0,0.0,0.003210617110661576
645.0,0.0,0.0023128112143399326
655.0,0.0,0.04427519678287957
665.0,0.0,0.03332556011773401
675.0,0.0,0.08892319655062672
685.0,0.0,0.044269999719315584
695.0,0.0,0.03918328549478478
705.0,0.0,0.3980865600469662
715.0,0.0,1.2765892911862877
725.0,0.0,1.2757077219205386
735.0,0.0,2.512755532871077
745.0,0.0,2.610240524500856
755.0,0.0,5.698243070779428
765.0,0.0,6.705988239735014
775.0,0.0,8.265453984812254
785.0,2.304310628939369e-05,12.247138841290194
795.0,9.257046215410869e-06,15.806709817866974
805.0,5.056222387486221e-06,13.91741952409636
815.0,3.6113496466056035e-07,13.786614787952033
825.0,0.0004378370675952309,15.771842312580247
835.0,0.0002899589630314783,15.414344726581021
845.0,0.0001560891476764032,16.93828281297378
855.0,0.00025630668390818744,29.26229099097631
